Latitude (decimal degrees):	46.457
Longitude (decimal degrees):	11.323
Elevation (m):	231
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20160119:0210,0.0,0.0,0.0,-13.28,0.41,0.0
20160119:0310,0.0,0.0,0.0,-13.73,0.41,0.0
20160119:0410,0.0,0.0,0.0,-14.01,0.48,0.0
20160119:0510,0.0,0.0,0.0,-14.13,0.41,0.0
20160119:0610,0.0,0.0,0.0,-14.15,0.41,0.0
20160119:0710,0.0,0.0,0.0,-12.46,0.34,0.0
20160119:0810,46.68,65.16,10.08,-10.96,0.28,0.0
20160119:0910,236.75,268.15,16.61,-7.76,0.14,0.0
20160119:1010,399.34,450.86,21.11,-4.69,0.34,0.0
20160119:1110,633.63,738.16,23.12,-2.58,0.41,0.0
20160119:1210,667.85,785.98,22.41,-1.27,0.48,0.0
20160119:1310,610.34,713.49,19.06,-0.57,0.55,0.0
20160119:1410,394.8,455.7,13.45,-0.45,0.62,0.0
20160119:1510,20.4,36.2,6.06,-0.84,0.76,0.0
20160119:1610,0.0,0.0,0.0,-1.71,0.76,0.0
20160119:1710,0.0,0.0,0.0,-2.02,0.76,0.0
20160119:1810,0.0,0.0,0.0,-2.47,0.69,0.0
20160119:1910,0.0,0.0,0.0,-3.42,0.69,0.0
20160119:2010,0.0,0.0,0.0,-4.41,0.62,0.0
20160119:2110,0.0,0.0,0.0,-5.74,0.55,0.0
20160119:2210,0.0,0.0,0.0,-7.18,0.48,0.0
20160119:2310,0.0,0.0,0.0,-8.11,0.55,0.0
20160120:0010,0.0,0.0,0.0,-8.8,0.55,0.0
20160120:0110,0.0,0.0,0.0,-9.03,0.55,0.0
20160120:0210,0.0,0.0,0.0,-9.54,0.55,0.0
20160120:0310,0.0,0.0,0.0,-10.1,0.55,0.0
20160120:0410,0.0,0.0,0.0,-10.46,0.62,0.0
20160120:0510,0.0,0.0,0.0,-10.95,0.62,0.0
20160120:0610,0.0,0.0,0.0,-11.29,0.62,0.0
20160120:0710,0.0,0.0,0.0,-10.24,0.55,0.0
20160120:0810,14.74,28.06,10.22,-9.1,0.48,0.0
20160120:0910,541.64,614.41,16.78,-6.01,0.34,0.0
20160120:1010,637.57,745.49,21.3,-2.44,0.28,0.0
20160120:1110,673.28,805.01,23.33,-0.37,0.07,0.0
20160120:1210,657.62,789.59,22.63,1.01,0.07,0.0
20160120:1310,584.73,695.86,19.29,1.68,0.07,0.0
20160120:1410,452.66,533.14,13.67,1.84,0.14,0.0
20160120:1510,8.75,20.82,6.28,1.46,0.28,0.0
20160120:1610,0.0,0.0,0.0,1.08,0.14,0.0
20160120:1710,0.0,0.0,0.0,0.2,0.21,0.0
20160120:1810,0.0,0.0,0.0,-1.16,0.28,0.0
20160120:1910,0.0,0.0,0.0,-3.48,0.48,0.0
20160120:2010,0.0,0.0,0.0,-5.48,0.55,0.0
20160120:2110,0.0,0.0,0.0,-7.37,0.55,0.0
20160120:2210,0.0,0.0,0.0,-7.91,0.55,0.0
20160120:2310,0.0,0.0,0.0,-8.37,0.55,0.0
20160121:0010,0.0,0.0,0.0,-8.57,0.55,0.0
20160121:0110,0.0,0.0,0.0,-9.15,0.62,0.0
20160121:0210,0.0,0.0,0.0,-9.86,0.69,0.0
20160121:0310,0.0,0.0,0.0,-10.23,0.69,0.0
20160121:0410,0.0,0.0,0.0,-11.05,0.76,0.0
20160121:0510,0.0,0.0,0.0,-11.49,0.76,0.0
20160121:0610,0.0,0.0,0.0,-11.76,0.83,0.0
20160121:0710,0.0,0.0,0.0,-10.8,0.76,0.0
20160121:0810,14.12,27.15,10.37,-10.06,0.69,0.0
20160121:0910,546.87,616.68,16.95,-6.44,0.62,0.0
20160121:1010,645.35,747.23,21.49,-2.94,0.69,0.0
20160121:1110,683.44,806.48,23.54,-0.73,0.62,0.0
20160121:1210,661.17,786.82,22.86,0.45,0.34,0.0
20160121:1310,585.45,692.67,19.52,1.09,0.21,0.0
20160121:1410,451.46,528.26,13.9,1.18,0.34,0.0
20160121:1510,10.06,22.63,6.5,0.73,0.55,0.0
20160121:1610,0.0,0.0,0.0,-0.06,0.55,0.0
20160121:1710,0.0,0.0,0.0,-1.02,0.55,0.0
20160121:1810,0.0,0.0,0.0,-2.15,0.48,0.0
20160121:1910,0.0,0.0,0.0,-4.08,0.48,0.0
20160121:2010,0.0,0.0,0.0,-5.98,0.55,0.0
20160121:2110,0.0,0.0,0.0,-7.76,0.62,0.0
20160121:2210,0.0,0.0,0.0,-8.64,0.62,0.0
20160121:2310,0.0,0.0,0.0,-9.33,0.62,0.0
20160122:0010,0.0,0.0,0.0,-9.95,0.62,0.0
20160122:0110,0.0,0.0,0.0,-11.05,0.62,0.0
20160122:0210,0.0,0.0,0.0,-12.12,0.69,0.0
20160122:0310,0.0,0.0,0.0,-13.3,0.69,0.0
20160122:0410,0.0,0.0,0.0,-14.26,0.69,0.0
20160122:0510,0.0,0.0,0.0,-15.04,0.69,0.0
20160122:0610,0.0,0.0,0.0,-15.65,0.69,0.0
20160122:0710,1.74,9.05,2.39,-12.04,0.48,0.0
20160122:0810,19.95,34.39,10.53,-10.63,0.41,0.0
20160122:0910,540.15,609.33,17.13,-7.13,0.34,0.0
20160122:1010,640.95,744.55,21.7,-3.26,0.41,0.0
20160122:1110,689.26,811.6,23.76,-1.07,0.69,0.0
20160122:1210,671.81,790.18,23.09,0.09,0.9,0.0
20160122:1310,593.36,691.63,19.75,0.61,0.97,0.0
20160122:1410,451.73,523.25,14.13,0.56,0.9,0.0
20160122:1510,10.74,23.53,6.72,-0.04,0.83,0.0
20160122:1610,0.0,0.0,0.0,-1.13,0.76,0.0
20160122:1710,0.0,0.0,0.0,-1.39,0.62,0.0
20160122:1810,0.0,0.0,0.0,-2.36,0.55,0.0
20160122:1910,0.0,0.0,0.0,-3.82,0.48,0.0
20160122:2010,0.0,0.0,0.0,-4.95,0.55,0.0
20160122:2110,0.0,0.0,0.0,-6.06,0.48,0.0
20160122:2210,0.0,0.0,0.0,-6.94,0.41,0.0
20160122:2310,0.0,0.0,0.0,-7.46,0.48,0.0
20160123:0010,0.0,0.0,0.0,-7.9,0.55,0.0
20160123:0110,0.0,0.0,0.0,-7.85,0.55,0.0
20160123:0210,0.0,0.0,0.0,-7.86,0.55,0.0
20160123:0310,0.0,0.0,0.0,-7.61,0.48,0.0
20160123:0410,0.0,0.0,0.0,-7.06,0.55,0.0
20160123:0510,0.0,0.0,0.0,-6.43,0.55,0.0
20160123:0610,0.0,0.0,0.0,-5.99,0.55,0.0
20160123:0710,2.63,10.86,2.54,-5.17,0.55,0.0
20160123:0810,17.2,31.68,10.69,-4.6,0.55,0.0
20160123:0910,529.91,611.37,17.32,-1.63,0.55,0.0
20160123:1010,642.44,760.44,21.91,1.67,0.76,0.0
20160123:1110,677.7,814.9,23.99,3.8,0.83,0.0
20160123:1210,663.81,801.62,23.33,5.09,0.83,0.0
20160123:1310,591.51,707.72,19.99,5.6,0.9,0.0
20160123:1410,453.58,537.87,14.37,5.45,0.9,0.0
20160123:1510,9.85,22.63,6.95,4.37,0.9,0.0
20160123:1610,0.0,0.0,0.0,4.17,0.9,0.0
20160123:1710,0.0,0.0,0.0,3.55,0.83,0.0
20160123:1810,0.0,0.0,0.0,2.8,0.83,0.0
20160123:1910,0.0,0.0,0.0,1.9,0.76,0.0
20160123:2010,0.0,0.0,0.0,1.06,0.69,0.0
20160123:2110,0.0,0.0,0.0,-0.42,0.69,0.0
20160123:2210,0.0,0.0,0.0,-1.58,0.69,0.0
20160123:2310,0.0,0.0,0.0,-2.77,0.62,0.0
20160124:0010,0.0,0.0,0.0,-4.25,0.62,0.0
20160124:0110,0.0,0.0,0.0,-5.65,0.62,0.0
20160124:0210,0.0,0.0,0.0,-6.82,0.62,0.0
20160124:0310,0.0,0.0,0.0,-7.8,0.69,0.0
20160124:0410,0.0,0.0,0.0,-8.53,0.76,0.0
20160124:0510,0.0,0.0,0.0,-9.23,0.76,0.0
20160124:0610,0.0,0.0,0.0,-9.8,0.76,0.0
20160124:0710,1.24,8.15,2.68,-9.7,0.69,0.0
20160124:0810,18.26,32.58,10.86,-8.32,0.62,0.0
20160124:0910,285.87,325.02,17.51,-4.14,0.55,0.0
20160124:1010,664.83,788.21,22.12,0.58,0.55,0.0
20160124:1110,673.69,811.54,24.23,2.84,0.48,0.0
20160124:1210,650.49,785.28,23.57,3.73,0.41,0.0
20160124:1310,536.19,637.53,20.24,4.08,0.41,0.0
20160124:1410,338.19,399.56,14.61,4.36,0.41,0.0
20160124:1510,9.21,21.72,7.18,4.61,0.41,0.0
20160124:1610,0.0,0.0,0.0,3.92,0.48,0.0
20160124:1710,0.0,0.0,0.0,2.73,0.55,0.0
20160124:1810,0.0,0.0,0.0,1.76,0.62,0.0
20160124:1910,0.0,0.0,0.0,0.72,0.62,0.0
20160124:2010,0.0,0.0,0.0,-0.42,0.62,0.0
20160124:2110,0.0,0.0,0.0,-1.38,0.69,0.0
20160124:2210,0.0,0.0,0.0,-2.18,0.69,0.0
20160124:2310,0.0,0.0,0.0,-2.82,0.69,0.0
20160125:0010,0.0,0.0,0.0,-3.65,0.76,0.0
20160125:0110,0.0,0.0,0.0,-3.86,0.76,0.0
20160125:0210,0.0,0.0,0.0,-4.06,0.76,0.0
20160125:0310,0.0,0.0,0.0,-4.43,0.76,0.0
20160125:0410,0.0,0.0,0.0,-4.6,0.76,0.0
20160125:0510,0.0,0.0,0.0,-4.97,0.76,0.0
20160125:0610,0.0,0.0,0.0,-5.03,0.76,0.0
20160125:0710,1.17,8.15,2.84,-3.06,0.76,0.0
20160125:0810,21.24,37.11,11.04,-1.98,0.69,0.0
20160125:0910,530.02,623.88,17.71,2.21,0.48,0.0
20160125:1010,621.87,754.1,22.34,6.07,0.55,0.0
20160125:1110,703.93,877.0,24.47,8.49,0.55,0.0
20160125:1210,650.26,809.14,23.82,9.98,0.55,0.0
20160125:1310,566.71,698.63,20.49,10.55,0.48,0.0
20160125:1410,427.68,522.77,14.85,10.62,0.34,0.0
20160125:1510,10.76,24.44,7.41,10.22,0.28,0.0
20160125:1610,0.0,0.0,0.0,9.1,0.41,0.0
20160125:1710,0.0,0.0,0.0,7.78,0.55,0.0
20160125:1810,0.0,0.0,0.0,6.54,0.62,0.0
20160125:1910,0.0,0.0,0.0,5.81,0.62,0.0
20160125:2010,0.0,0.0,0.0,4.92,0.62,0.0
20160125:2110,0.0,0.0,0.0,4.22,0.69,0.0
20160125:2210,0.0,0.0,0.0,3.61,0.69,0.0
20160125:2310,0.0,0.0,0.0,3.03,0.69,0.0
20160126:0010,0.0,0.0,0.0,2.55,0.69,0.0
20160126:0110,0.0,0.0,0.0,2.17,0.76,0.0
20160126:0210,0.0,0.0,0.0,1.81,0.76,0.0
20160126:0310,0.0,0.0,0.0,1.42,0.69,0.0
20160126:0410,0.0,0.0,0.0,1.05,0.76,0.0
20160126:0510,0.0,0.0,0.0,0.69,0.76,0.0
20160126:0610,0.0,0.0,0.0,0.34,0.76,0.0
20160126:0710,4.14,13.58,3.0,-1.35,0.69,0.0
20160126:0810,23.92,40.73,11.22,-0.14,0.62,0.0
20160126:0910,435.97,509.95,17.91,2.61,0.48,0.0
20160126:1010,494.4,593.48,22.57,6.64,0.34,0.0
20160126:1110,504.92,614.67,24.71,9.08,0.34,0.0
20160126:1210,209.38,258.81,24.08,10.14,0.34,0.0
20160126:1310,217.96,268.65,20.74,10.39,0.28,0.0
20160126:1410,211.81,261.32,15.1,10.16,0.34,0.0
20160126:1510,5.47,16.29,7.65,9.65,0.41,0.0
20160126:1610,0.0,0.0,0.0,8.47,0.48,0.0
20160126:1710,0.0,0.0,0.0,7.04,0.55,0.0
20160126:1810,0.0,0.0,0.0,5.9,0.55,0.0
20160126:1910,0.0,0.0,0.0,5.01,0.55,0.0
20160126:2010,0.0,0.0,0.0,4.06,0.55,0.0
20160126:2110,0.0,0.0,0.0,3.23,0.62,0.0
20160126:2210,0.0,0.0,0.0,2.5,0.62,0.0
20160126:2310,0.0,0.0,0.0,1.83,0.62,0.0
20160127:0010,0.0,0.0,0.0,1.16,0.62,0.0
20160127:0110,0.0,0.0,0.0,0.28,0.62,0.0
20160127:0210,0.0,0.0,0.0,-0.23,0.62,0.0
20160127:0310,0.0,0.0,0.0,-0.69,0.62,0.0
20160127:0410,0.0,0.0,0.0,-1.14,0.62,0.0
20160127:0510,0.0,0.0,0.0,-1.57,0.62,0.0
20160127:0610,0.0,0.0,0.0,-1.92,0.62,0.0
20160127:0710,3.61,12.67,3.17,-1.74,0.55,0.0
20160127:0810,24.0,40.73,11.4,-0.77,0.48,0.0
20160127:0910,408.54,477.49,18.13,2.19,0.28,0.0
20160127:1010,276.5,331.24,22.81,6.2,0.07,0.0
20160127:1110,164.61,205.86,24.97,8.05,0.28,0.0
20160127:1210,236.2,287.75,24.34,8.88,0.55,0.0
20160127:1310,259.13,313.93,21.0,9.07,0.55,0.0
20160127:1410,274.47,332.01,15.35,8.76,0.48,0.0
20160127:1510,20.12,37.11,7.89,8.43,0.34,0.0
20160127:1610,0.0,0.0,0.0,7.71,0.28,0.0
20160127:1710,0.0,0.0,0.0,6.69,0.34,0.0
20160127:1810,0.0,0.0,0.0,5.6,0.34,0.0
20160127:1910,0.0,0.0,0.0,4.07,0.48,0.0
20160127:2010,0.0,0.0,0.0,3.42,0.48,0.0
20160127:2110,0.0,0.0,0.0,2.64,0.55,0.0
20160127:2210,0.0,0.0,0.0,1.8,0.55,0.0
20160127:2310,0.0,0.0,0.0,0.98,0.55,0.0
20160128:0010,0.0,0.0,0.0,0.25,0.55,0.0
20160128:0110,0.0,0.0,0.0,-0.45,0.55,0.0
20160128:0210,0.0,0.0,0.0,-0.82,0.48,0.0
20160128:0310,0.0,0.0,0.0,-1.07,0.48,0.0
20160128:0410,0.0,0.0,0.0,-1.35,0.48,0.0
20160128:0510,0.0,0.0,0.0,-1.38,0.48,0.0
20160128:0610,0.0,0.0,0.0,-1.66,0.48,0.0
20160128:0710,5.25,15.39,3.34,-0.85,0.34,0.0
20160128:0810,55.26,77.84,11.6,-0.02,0.28,0.0
20160128:0910,155.01,189.71,18.34,2.22,0.14,0.0
20160128:1010,484.92,579.45,23.05,5.0,0.07,0.0
20160128:1110,668.97,826.72,25.22,6.44,0.21,0.0
20160128:1210,640.78,787.83,24.6,7.4,0.41,0.0
20160128:1310,521.51,629.65,21.27,7.86,0.55,0.0
20160128:1410,308.5,369.9,15.6,7.78,0.62,0.0
20160128:1510,29.46,48.87,8.13,7.19,0.55,0.0
20160128:1610,0.0,0.0,0.0,6.81,0.48,0.0
20160128:1710,0.0,0.0,0.0,6.05,0.48,0.0
20160128:1810,0.0,0.0,0.0,5.41,0.48,0.0
20160128:1910,0.0,0.0,0.0,3.94,0.34,0.0
20160128:2010,0.0,0.0,0.0,3.08,0.41,0.0
20160128:2110,0.0,0.0,0.0,2.21,0.41,0.0
20160128:2210,0.0,0.0,0.0,1.48,0.41,0.0
20160128:2310,0.0,0.0,0.0,0.9,0.41,0.0
20160129:0010,0.0,0.0,0.0,0.5,0.41,0.0
20160129:0110,0.0,0.0,0.0,0.4,0.48,0.0
20160129:0210,0.0,0.0,0.0,0.09,0.48,0.0
20160129:0310,0.0,0.0,0.0,0.0,0.41,0.0
20160129:0410,0.0,0.0,0.0,-0.03,0.41,0.0
20160129:0510,0.0,0.0,0.0,-0.5,0.48,0.0
20160129:0610,0.0,0.0,0.0,-0.87,0.48,0.0
20160129:0710,1.15,8.15,3.52,-1.38,0.48,0.0
20160129:0810,21.03,37.11,11.8,-0.12,0.41,0.0
20160129:0910,537.34,636.77,18.57,2.93,0.34,0.0
20160129:1010,638.81,782.19,23.29,6.22,0.28,0.0
20160129:1110,672.0,837.46,25.49,7.86,0.21,0.0
20160129:1210,663.01,827.1,24.87,8.74,0.28,0.0
20160129:1310,596.94,734.51,21.53,9.08,0.41,0.0
20160129:1410,471.55,572.24,15.86,8.95,0.48,0.0
20160129:1510,10.87,24.44,8.37,8.5,0.34,0.0
20160129:1610,0.0,0.0,0.0,7.82,0.14,0.0
20160129:1710,0.0,0.0,0.0,6.99,0.21,0.0
20160129:1810,0.0,0.0,0.0,5.99,0.28,0.0
20160129:1910,0.0,0.0,0.0,4.57,0.34,0.0
20160129:2010,0.0,0.0,0.0,3.55,0.41,0.0
20160129:2110,0.0,0.0,0.0,2.64,0.41,0.0
20160129:2210,0.0,0.0,0.0,1.51,0.34,0.0
20160129:2310,0.0,0.0,0.0,0.44,0.34,0.0
20160130:0010,0.0,0.0,0.0,-0.58,0.34,0.0
20160130:0110,0.0,0.0,0.0,-1.48,0.41,0.0
20160130:0210,0.0,0.0,0.0,-1.88,0.41,0.0
20160130:0310,0.0,0.0,0.0,-1.97,0.34,0.0
20160130:0410,0.0,0.0,0.0,-1.88,0.34,0.0
20160130:0510,0.0,0.0,0.0,-1.8,0.28,0.0
20160130:0610,0.0,0.0,0.0,-1.8,0.28,0.0
20160130:0710,6.47,17.2,3.7,-2.18,0.28,0.0
20160130:0810,36.03,55.21,12.0,-1.19,0.21,0.0
20160130:0910,65.7,89.87,18.8,0.34,0.14,0.0
20160130:1010,51.87,74.73,23.55,2.72,0.34,0.0
20160130:1110,246.65,293.07,25.76,4.29,1.03,0.0
20160130:1210,679.69,817.09,25.15,4.67,1.1,0.0
20160130:1310,592.54,701.48,21.81,4.89,1.38,0.0
20160130:1410,411.72,483.45,16.12,4.98,1.31,0.0
20160130:1510,13.06,27.15,8.62,4.53,0.97,0.0
20160130:1610,0.0,0.0,0.0,3.43,0.97,0.0
20160130:1710,0.0,0.0,0.0,2.87,0.97,0.0
20160130:1810,0.0,0.0,0.0,3.33,0.83,0.0
20160130:1910,0.0,0.0,0.0,2.69,0.9,0.0
20160130:2010,0.0,0.0,0.0,2.71,0.83,0.0
20160130:2110,0.0,0.0,0.0,2.86,0.76,0.0
20160130:2210,0.0,0.0,0.0,2.97,0.55,0.0
20160130:2310,0.0,0.0,0.0,3.04,0.55,0.0
20160131:0010,0.0,0.0,0.0,2.86,0.55,0.0
20160131:0110,0.0,0.0,0.0,2.9,0.48,0.0
20160131:0210,0.0,0.0,0.0,2.42,0.55,0.0
20160131:0310,0.0,0.0,0.0,2.21,0.48,0.0
20160131:0410,0.0,0.0,0.0,2.02,0.48,0.0
20160131:0510,0.0,0.0,0.0,1.88,0.55,0.0
20160131:0610,0.0,0.0,0.0,1.86,0.48,0.0
20160131:0710,5.74,16.29,3.89,1.7,0.48,0.0
20160131:0810,56.31,79.65,12.22,1.98,0.41,0.0
20160131:0910,306.72,359.8,19.03,3.13,0.48,0.0
20160131:1010,466.8,555.03,23.8,5.4,0.41,0.0
20160131:1110,607.0,737.45,26.03,6.62,0.55,0.0
20160131:1210,595.64,722.76,25.43,7.73,0.83,0.0
20160131:1310,553.19,668.5,22.08,7.94,0.76,0.0
20160131:1410,359.39,429.52,16.39,7.76,0.76,0.0
20160131:1510,24.46,42.54,8.87,7.06,0.48,0.0
20160131:1610,0.0,0.0,0.0,6.57,0.55,0.0
20160131:1710,0.0,0.0,0.0,5.75,0.48,0.0
20160131:1810,0.0,0.0,0.0,5.23,0.55,0.0
20160131:1910,0.0,0.0,0.0,4.63,0.48,0.0
20160131:2010,0.0,0.0,0.0,4.28,0.62,0.0
20160131:2110,0.0,0.0,0.0,4.0,0.55,0.0
20160131:2210,0.0,0.0,0.0,3.86,0.48,0.0
20160131:2310,0.0,0.0,0.0,3.69,0.48,0.0
20160201:0010,0.0,0.0,0.0,3.59,0.55,0.0
20160201:0110,0.0,0.0,0.0,3.38,0.55,0.0
20160201:0210,0.0,0.0,0.0,3.68,0.55,0.0
20160201:0310,0.0,0.0,0.0,3.63,0.55,0.0
20160201:0410,0.0,0.0,0.0,3.5,0.62,0.0
20160201:0510,0.0,0.0,0.0,3.3,0.69,0.0
20160201:0610,0.0,0.0,0.0,3.24,0.69,0.0
20160201:0710,8.65,20.82,4.09,3.67,0.62,0.0
20160201:0810,261.17,313.04,12.43,4.46,0.41,0.0
20160201:0910,488.4,588.37,19.27,6.85,0.21,0.0
20160201:1010,529.43,648.18,24.07,9.36,0.28,0.0
20160201:1110,654.81,825.12,26.31,11.36,0.41,0.0
20160201:1210,660.55,834.73,25.71,12.38,0.55,0.0
20160201:1310,480.1,590.28,22.36,12.51,0.62,0.0
20160201:1410,122.68,160.21,16.65,11.95,0.62,0.0
20160201:1510,19.03,36.2,9.13,12.4,0.48,0.0
20160201:1610,0.0,0.0,0.0,11.48,0.41,0.0
20160201:1710,0.0,0.0,0.0,10.06,0.41,0.0
20160201:1810,0.0,0.0,0.0,8.64,0.48,0.0
20160201:1910,0.0,0.0,0.0,8.13,0.48,0.0
20160201:2010,0.0,0.0,0.0,7.26,0.55,0.0
20160201:2110,0.0,0.0,0.0,6.36,0.55,0.0
20160201:2210,0.0,0.0,0.0,5.56,0.55,0.0
20160201:2310,0.0,0.0,0.0,4.96,0.55,0.0
20160202:0010,0.0,0.0,0.0,4.37,0.55,0.0
20160202:0110,0.0,0.0,0.0,3.2,0.62,0.0
20160202:0210,0.0,0.0,0.0,2.76,0.62,0.0
20160202:0310,0.0,0.0,0.0,2.5,0.55,0.0
20160202:0410,0.0,0.0,0.0,2.4,0.55,0.0
20160202:0510,0.0,0.0,0.0,2.52,0.55,0.0
20160202:0610,0.0,0.0,0.0,2.54,0.55,0.0
20160202:0710,8.73,20.82,4.29,1.97,0.48,0.0
20160202:0810,54.14,77.38,12.66,2.87,0.34,0.0
20160202:0910,110.45,141.99,19.52,4.53,0.34,0.0
20160202:1010,272.51,326.38,24.34,6.36,0.34,0.0
20160202:1110,257.4,312.36,26.59,9.12,0.76,0.0
20160202:1210,410.77,494.12,26.0,9.9,1.03,0.0
20160202:1310,122.82,159.3,22.65,10.14,1.1,0.0
20160202:1410,136.12,173.76,16.92,9.72,1.03,0.0
20160202:1510,34.43,55.21,9.38,8.17,1.03,0.0
20160202:1610,0.0,0.0,0.0,7.6,1.03,0.0
20160202:1710,0.0,0.0,0.0,7.17,0.9,0.0
20160202:1810,0.0,0.0,0.0,6.3,0.83,0.0
20160202:1910,0.0,0.0,0.0,5.34,0.83,0.0
20160202:2010,0.0,0.0,0.0,4.71,0.69,0.0
20160202:2110,0.0,0.0,0.0,4.07,0.62,0.0
20160202:2210,0.0,0.0,0.0,3.6,0.62,0.0
20160202:2310,0.0,0.0,0.0,3.13,0.55,0.0
20160203:0010,0.0,0.0,0.0,2.73,0.55,0.0
20160203:0110,0.0,0.0,0.0,2.59,0.48,0.0
20160203:0210,0.0,0.0,0.0,2.32,0.48,0.0
20160203:0310,0.0,0.0,0.0,2.07,0.41,0.0
20160203:0410,0.0,0.0,0.0,1.82,0.34,0.0
20160203:0510,0.0,0.0,0.0,1.69,0.34,0.0
20160203:0610,0.0,0.0,0.0,1.82,0.34,0.0
20160203:0710,0.31,6.34,4.5,1.46,0.34,0.0
20160203:0810,12.05,25.54,12.88,2.13,0.41,0.0
20160203:0910,23.52,40.68,19.77,2.83,0.48,0.0
20160203:1010,37.32,57.7,24.61,3.42,0.69,0.0
20160203:1110,30.99,50.14,26.88,4.0,0.97,0.0
20160203:1210,21.16,37.84,26.3,4.06,0.9,0.0
20160203:1310,37.15,57.7,22.93,4.27,0.48,0.0
20160203:1410,10.59,23.65,17.2,4.02,0.34,0.0
20160203:1510,11.87,25.34,9.64,2.82,1.24,0.0
20160203:1610,0.0,0.0,0.0,1.46,1.24,0.0
20160203:1710,0.0,0.0,0.0,0.39,0.97,0.0
20160203:1810,0.0,0.0,0.0,0.39,0.76,0.0
20160203:1910,0.0,0.0,0.0,-0.85,1.38,0.0
20160203:2010,0.0,0.0,0.0,-1.22,1.93,0.0
20160203:2110,0.0,0.0,0.0,-1.79,2.0,0.0
20160203:2210,0.0,0.0,0.0,-2.06,1.86,0.0
20160203:2310,0.0,0.0,0.0,-2.74,1.59,0.0
20160204:0010,0.0,0.0,0.0,-3.21,1.31,0.0
20160204:0110,0.0,0.0,0.0,-2.43,0.97,0.0
20160204:0210,0.0,0.0,0.0,-2.33,0.76,0.0
20160204:0310,0.0,0.0,0.0,-2.86,0.55,0.0
20160204:0410,0.0,0.0,0.0,-3.57,0.48,0.0
20160204:0510,0.0,0.0,0.0,-4.28,0.48,0.0
20160204:0610,0.0,0.0,0.0,-4.86,0.55,0.0
20160204:0710,9.04,20.82,4.71,-4.22,0.69,0.0
20160204:0810,358.93,411.06,13.12,-3.62,0.69,0.0
20160204:0910,537.21,617.75,20.03,-1.59,0.83,0.0
20160204:1010,632.16,739.81,24.89,0.28,0.97,0.0
20160204:1110,676.88,802.65,27.18,1.46,0.97,0.0
20160204:1210,686.74,822.6,26.6,2.39,0.76,0.0
20160204:1310,604.47,719.59,23.22,2.97,0.55,0.0
20160204:1410,446.56,525.37,17.47,3.24,0.48,0.0
20160204:1510,38.33,58.83,9.9,2.97,0.62,0.0
20160204:1610,0.0,0.0,0.0,2.36,0.62,0.0
20160204:1710,0.0,0.0,0.0,2.08,0.41,0.0
20160204:1810,0.0,0.0,0.0,1.67,0.41,0.0
20160204:1910,0.0,0.0,0.0,1.65,0.28,0.0
20160204:2010,0.0,0.0,0.0,1.5,0.28,0.0
20160204:2110,0.0,0.0,0.0,1.17,0.21,0.0
20160204:2210,0.0,0.0,0.0,0.84,0.21,0.0
20160204:2310,0.0,0.0,0.0,0.53,0.34,0.0
20160205:0010,0.0,0.0,0.0,0.32,0.48,0.0
20160205:0110,0.0,0.0,0.0,-0.18,0.69,0.0
20160205:0210,0.0,0.0,0.0,-0.34,0.76,0.0
20160205:0310,0.0,0.0,0.0,-0.77,0.9,0.0
20160205:0410,0.0,0.0,0.0,-1.29,1.03,0.0
20160205:0510,0.0,0.0,0.0,-1.42,1.03,0.0
20160205:0610,0.0,0.0,0.0,-0.8,0.9,0.0
20160205:0710,8.24,19.91,4.93,-0.73,0.83,0.0
20160205:0810,388.9,453.73,13.36,0.19,0.62,0.0
20160205:0910,554.21,655.21,20.29,2.1,0.34,0.0
20160205:1010,656.44,798.2,25.17,3.96,0.21,0.0
20160205:1110,690.62,856.62,27.48,5.18,0.0,0.0
20160205:1210,698.61,866.24,26.9,5.98,0.21,0.0
20160205:1310,628.95,766.73,23.52,6.33,0.41,0.0
20160205:1410,453.22,542.12,17.75,6.54,0.48,0.0
20160205:1510,163.02,204.89,10.16,6.13,0.41,0.0
20160205:1610,0.0,0.0,0.0,6.1,0.34,0.0
20160205:1710,0.0,0.0,0.0,5.36,0.34,0.0
20160205:1810,0.0,0.0,0.0,4.21,0.41,0.0
20160205:1910,0.0,0.0,0.0,3.28,0.41,0.0
20160205:2010,0.0,0.0,0.0,2.21,0.41,0.0
20160205:2110,0.0,0.0,0.0,1.32,0.34,0.0
20160205:2210,0.0,0.0,0.0,0.65,0.34,0.0
20160205:2310,0.0,0.0,0.0,-0.41,0.28,0.0
20160206:0010,0.0,0.0,0.0,-1.26,0.34,0.0
20160206:0110,0.0,0.0,0.0,-2.33,0.34,0.0
20160206:0210,0.0,0.0,0.0,-2.66,0.41,0.0
20160206:0310,0.0,0.0,0.0,-2.9,0.41,0.0
20160206:0410,0.0,0.0,0.0,-3.14,0.41,0.0
20160206:0510,0.0,0.0,0.0,-3.22,0.34,0.0
20160206:0610,0.0,0.0,0.0,-3.3,0.34,0.0
20160206:0710,14.26,28.06,5.16,-2.78,0.34,0.0
20160206:0810,372.82,432.75,13.6,-1.68,0.21,0.0
20160206:0910,574.41,681.98,20.56,1.07,0.0,0.0
